phi,psi
-87.98796844482422,138.82969665527344
-108.82450866699219,145.2846221923828
-115.37736511230469,147.15843200683594
-68.29881286621094,145.8660430908203
-80.95247650146484,153.43524169921875
-68.02671813964844,128.37716674804688
-110.67716217041016,147.946044921875
-143.23080444335938,-175.07638549804688
-93.30872344970703,130.0294189453125
-92.542724609375,146.2347412109375
-104.9737777709961,-44.114723205566406
-121.02992248535156,-42.441864013671875
-104.96163177490234,-173.6591033935547
-112.07672119140625,169.47254943847656
-137.0920867919922,158.0912628173828
-131.0109405517578,-144.72830200195312
-103.32227325439453,147.0850372314453
-112.54717254638672,168.7006378173828
-106.10155487060547,150.45652770996094
-87.72661590576172,143.26065063476562
-72.7647705078125,139.3865509033203
-103.08427429199219,60.628082275390625
-85.57463073730469,-22.593345642089844
-76.77188873291016,-16.365116119384766
-90.58714294433594,-6.350480079650879
-112.14309692382812,-11.64992904663086
-105.07476806640625,-23.005544662475586
-93.08560943603516,-5.848641395568848
-130.01377868652344,161.0637664794922
-70.26638793945312,164.9658966064453
-99.0655288696289,-178.66732788085938
-77.5196304321289,113.46471405029297
-93.52601623535156,150.6470489501953
-77.1964111328125,62.10892105102539
-85.68997955322266,155.80563354492188
-102.13624572753906,154.97032165527344
-106.8082504272461,169.63302612304688
-81.63285827636719,154.2115020751953
-92.1000747680664,172.05064392089844
-78.69639587402344,160.39662170410156
-71.51094818115234,178.5325927734375
-82.30877685546875,131.72425842285156
-85.81294250488281,153.06484985351562
-105.90172576904297,136.89210510253906
-86.93848419189453,146.512451171875
-104.89791107177734,152.6164093017578
-146.6481170654297,160.35171508789062
-118.37092590332031,-177.46665954589844
-89.20789337158203,137.42796325683594
-90.97582244873047,167.2659149169922
-95.0474853515625,164.77134704589844
-151.88009643554688,138.00279235839844
-53.59574508666992,150.00621032714844
-74.82947540283203,177.71444702148438
-111.75655364990234,19.36836814880371
-76.82959747314453,38.993064880371094
-98.53347778320312,-25.22359275817871
-89.01612854003906,-12.467657089233398
-114.82141876220703,126.40191650390625
-62.12692642211914,142.93495178222656
-92.98015594482422,-144.65187072753906
-97.40157318115234,153.71044921875
-97.97367095947266,155.60182189941406
-70.92729187011719,138.82199096679688
-66.10751342773438,155.27578735351562
-116.66739654541016,169.25552368164062
-76.58766174316406,-47.54081726074219
-77.73007202148438,-175.71607971191406
-110.16522216796875,151.78759765625
-59.728458404541016,152.9114990234375
-85.5008544921875,171.42503356933594
-78.11029815673828,156.37515258789062
-65.49714660644531,148.52569580078125
-87.77718353271484,-172.0897979736328
-63.2317008972168,154.440185546875
-75.19381713867188,140.90260314941406
-128.00875854492188,168.86444091796875
-88.01496887207031,153.78285217285156
-106.99332427978516,143.4925537109375
-73.96293640136719,139.94012451171875
-117.36044311523438,136.5229949951172
-103.39567565917969,146.36187744140625
-123.69342041015625,177.37353515625
-88.99095916748047,160.74168395996094
-72.65863037109375,151.6765594482422
-95.94105529785156,149.7472381591797
-87.66954040527344,145.09207153320312
-94.48893737792969,138.40786743164062
-81.82421875,144.3038787841797
-101.32750701904297,-171.81654357910156
-125.74871063232422,172.1514129638672
-111.43089294433594,166.18714904785156
-109.50139617919922,143.32315063476562
-55.25141143798828,136.25070190429688
-63.62624740600586,147.11398315429688
-55.624454498291016,162.35726928710938
-99.6489486694336,175.59780883789062
-87.78495025634766,165.03163146972656
-144.64808654785156,113.88655090332031
-84.73751831054688,178.37985229492188
-131.05162048339844,159.37339782714844
-75.03345489501953,138.8722381591797
-91.17189025878906,169.49713134765625
-79.63435363769531,150.17550659179688
-68.16056060791016,155.18316650390625
-92.63060760498047,166.84556579589844
-113.8289794921875,-177.69967651367188
-75.36351013183594,137.66246032714844
-73.72181701660156,156.85829162597656
-68.9872055053711,159.01654052734375
-77.322265625,118.60595703125
-59.17594909667969,-132.3338165283203
-106.19844818115234,172.8412628173828
-86.95516204833984,146.69508361816406
-75.11084747314453,145.9373779296875
-88.75051879882812,125.00955963134766
